row_label_raw,row_label_full,Bên liên quan > Ngân hàng Nhà nước Việt Nam,Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,Các giao dịch > Tiền gửi của Ngân hàng tại NHNN,2018 triệu đồng > 23.167.119,2017 triệu đồng > 20.752.988,numeric__Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,numeric__Các giao dịch > Tiền gửi của Ngân hàng tại NHNN,numeric__2018 triệu đồng > 23.167.119,numeric__2017 triệu đồng > 20.752.988
Các công ty con,Các công ty con,Các công ty con,Công ty con,Tiền gửi của các Công ty con và Ngân hàng con tại Ngân hàng,1.531.657,2.573.749,,,1531657.0,2573749.0
Các công ty con,Các công ty con,Các công ty con,Công ty con,Lãi dự trả,10.008,6.964,,,10008.0,6964.0
Các công ty con,Các công ty con,Các công ty con,Công ty con,Tiền vay của các Công ty con và Ngân hàng con tại Ngân hàng,772.000,919.200,,,772000.0,919200.0
Các công ty con,Các công ty con,Các công ty con,Công ty con,Tiền gửi của Ngân hàng tại Ngân hàng con và Công ty con,2.337.267,1.596.217,,,2337267.0,1596217.0
Các công ty con,Các công ty con,Các công ty con,Công ty con,Lãi dự thu,4.723,3.601,,,4723.0,3601.0
