row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Licogi 13,Công ty Cổ phần Licogi 13,Công ty Cổ phần Licogi 13,206.176.295.579,131.640.306.937,206176295579.0,131640306937.0
Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,57.752.552.863,59.520.145.667,57752552863.0,59520145667.0
Công ty Cổ phần Kinh doanh Bất động sản HP Land,Công ty Cổ phần Kinh doanh Bất động sản HP Land,Công ty Cổ phần Kinh doanh Bất động sản HP Land,13.019.970.115,13.019.970.115,13019970115.0,13019970115.0
Công ty Cổ phần Đầu tư Vạn Lợi Phát,Công ty Cổ phần Đầu tư Vạn Lợi Phát,Công ty Cổ phần Đầu tư Vạn Lợi Phát,4.282.348.501,17.434.739.907,4282348501.0,17434739907.0
Công ty Cổ phần Xây dựng Phục Hưng Holdings,Công ty Cổ phần Xây dựng Phục Hưng Holdings,Công ty Cổ phần Xây dựng Phục Hưng Holdings,4.246.101.400,4.246.101.400,4246101400.0,4246101400.0
Công ty Cổ phần Thương mại Dịch vụ XNK Khoáng sản Bảo Nam,Công ty Cổ phần Thương mại Dịch vụ XNK Khoáng sản Bảo Nam,Công ty Cổ phần Thương mại Dịch vụ XNK Khoáng sản Bảo Nam,-,90.232.971.550,,90232971550.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,150.655.690.089,137.014.174.592,150655690089.0,137014174592.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,436.132.958.547,453.108.410.168,436132958547.0,453108410168.0
