row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025_1,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,numeric__Ngày 31 tháng 12 năm 2025,numeric__Ngày 31 tháng 12 năm 2025_1,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1
,,,Số cổ phiếu phổ thông,%,Số cổ phiếu phổ thông,%,,,,
Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,188.705.972,"6,05",157.254.977,"6,05",188705972.0,6.05,157254977.0,6.05
