row_label_raw,row_label_full,Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần > Công ty Cổ phần Sữa Việt Nam,31/12/2023VND > 228.445.553.623 > 130.281.080.219,1/1/2023VND > 95.736.189.738 > 431.377.363.957,numeric__31/12/2023VND > 228.445.553.623 > 130.281.080.219,numeric__1/1/2023VND > 95.736.189.738 > 431.377.363.957
"Lao-Jagro Development Xiengkhouang Co., Ltd.","Lao-Jagro Development Xiengkhouang Co., Ltd.","Lao-Jagro Development Xiengkhouang Co., Ltd.",77.258.335.440,723.078.016.500,77258335440.0,723078016500.0
Driftwood Dairy Holding Corporation,Driftwood Dairy Holding Corporation,Driftwood Dairy Holding Corporation,61.418.839.680,51.400.010.550,61418839680.0,51400010550.0
Các công ty khác,Các công ty khác,Các công ty khác,57.540.130.134,168.990.972.292,57540130134.0,168990972292.0
,,,554.943.939.096,1.470.582.553.037,554943939096.0,1470582553037.0
